SK_ID_CURR,LIVE_REGION_NOT_WORK_REGION,REG_REGION_NOT_LIVE_REGION,NAME_HOUSING_TYPE,FLAG_DOCUMENT_2,NAME_CONTRACT_TYPE
169830,1,0,House / apartment,0,Cash loans
169838,0,0,House / apartment,0,Cash loans
169844,0,0,House / apartment,0,Cash loans
169845,0,0,House / apartment,0,Cash loans
169847,1,0,House / apartment,0,Cash loans
169852,0,0,House / apartment,0,Cash loans
169855,0,0,With parents,0,Cash loans
169860,0,0,House / apartment,0,Revolving loans
169861,1,0,House / apartment,0,Cash loans
169863,0,0,House / apartment,0,Cash loans
169865,0,0,House / apartment,0,Cash loans
169871,0,0,House / apartment,0,Cash loans
169873,0,0,House / apartment,0,Revolving loans
169879,0,0,With parents,0,Cash loans
169880,0,0,House / apartment,0,Cash loans
169883,0,0,House / apartment,0,Cash loans
169886,0,0,House / apartment,0,Cash loans
169887,0,0,House / apartment,0,Revolving loans
169888,0,0,House / apartment,0,Cash loans
169889,0,0,House / apartment,0,Cash loans
169891,0,0,House / apartment,0,Cash loans
169894,0,0,House / apartment,0,Cash loans
169896,0,0,House / apartment,0,Cash loans
169902,0,0,House / apartment,0,Cash loans
169903,0,0,House / apartment,0,Cash loans
169904,0,0,House / apartment,0,Cash loans
169906,0,0,House / apartment,0,Cash loans
169908,0,0,House / apartment,0,Cash loans
169913,0,0,House / apartment,0,Cash loans
169923,0,0,House / apartment,0,Cash loans
169924,0,0,House / apartment,0,Cash loans
169935,0,0,House / apartment,0,Cash loans
169939,0,0,House / apartment,0,Cash loans
169946,0,0,Municipal apartment,0,Cash loans
169948,0,0,House / apartment,0,Cash loans
169962,0,0,House / apartment,0,Cash loans
169965,0,0,House / apartment,0,Revolving loans
169972,0,0,House / apartment,0,Cash loans
169973,0,0,House / apartment,0,Cash loans
169977,0,0,House / apartment,0,Cash loans
169981,0,0,House / apartment,0,Cash loans
169983,0,0,House / apartment,0,Cash loans
169992,0,0,House / apartment,0,Cash loans
169994,0,0,House / apartment,0,Cash loans
169996,0,0,House / apartment,0,Cash loans
169997,0,1,House / apartment,0,Cash loans
169999,0,0,House / apartment,0,Cash loans
170000,0,0,House / apartment,0,Cash loans
170004,0,0,House / apartment,0,Cash loans
170010,0,0,House / apartment,0,Revolving loans
170011,0,0,Municipal apartment,0,Cash loans
170013,0,0,House / apartment,0,Cash loans
170018,0,0,House / apartment,0,Cash loans
170022,0,0,House / apartment,0,Cash loans
170028,1,0,House / apartment,0,Cash loans
170031,0,0,House / apartment,0,Cash loans
170036,0,0,House / apartment,0,Cash loans
170040,0,0,House / apartment,0,Cash loans
170052,0,0,House / apartment,0,Cash loans
170059,0,0,House / apartment,0,Cash loans
170061,0,0,House / apartment,0,Cash loans
170064,0,0,House / apartment,0,Cash loans
170066,0,0,House / apartment,0,Cash loans
170071,0,0,House / apartment,0,Cash loans
170087,0,0,House / apartment,0,Cash loans
170092,0,0,House / apartment,0,Cash loans
170096,0,0,House / apartment,0,Cash loans
170098,0,0,Co-op apartment,0,Cash loans
170099,0,0,House / apartment,0,Cash loans
170100,0,0,House / apartment,0,Cash loans
170105,0,0,House / apartment,0,Cash loans
170106,0,0,House / apartment,0,Cash loans
170112,0,0,House / apartment,0,Cash loans
170114,0,0,House / apartment,0,Revolving loans
170124,0,0,House / apartment,0,Cash loans
170138,0,0,House / apartment,0,Cash loans
170141,1,0,House / apartment,0,Cash loans
170144,0,0,House / apartment,0,Cash loans
170145,0,0,House / apartment,0,Cash loans
170152,0,0,House / apartment,0,Cash loans
170153,0,0,House / apartment,0,Cash loans
170158,0,0,House / apartment,0,Revolving loans
170160,0,0,House / apartment,0,Cash loans
170161,0,0,House / apartment,0,Cash loans
170165,0,0,House / apartment,0,Cash loans
170166,0,0,House / apartment,0,Cash loans
170170,0,0,House / apartment,0,Cash loans
170172,0,0,House / apartment,0,Cash loans
170183,0,0,House / apartment,0,Cash loans
170189,0,0,House / apartment,0,Cash loans
170194,0,0,House / apartment,0,Cash loans
170200,0,0,House / apartment,0,Cash loans
170202,0,0,House / apartment,0,Cash loans
170208,0,0,House / apartment,0,Cash loans
170214,0,0,House / apartment,0,Revolving loans
170216,0,0,House / apartment,0,Cash loans
170219,0,0,House / apartment,0,Revolving loans
170221,0,0,House / apartment,0,Cash loans
170228,1,0,House / apartment,0,Cash loans
170231,0,0,House / apartment,0,Cash loans
170233,0,0,House / apartment,0,Cash loans
170234,0,0,House / apartment,0,Cash loans
170236,0,0,House / apartment,0,Cash loans
170240,0,0,House / apartment,0,Cash loans
170242,0,0,House / apartment,0,Cash loans
170245,0,0,House / apartment,0,Cash loans
170247,0,0,House / apartment,0,Revolving loans
170249,0,0,Rented apartment,0,Cash loans
170263,0,0,House / apartment,0,Revolving loans
170266,0,0,House / apartment,0,Cash loans
170270,0,0,House / apartment,0,Revolving loans
170271,0,0,House / apartment,0,Revolving loans
170272,0,0,House / apartment,0,Cash loans
170276,0,0,House / apartment,0,Cash loans
170279,0,0,House / apartment,0,Cash loans
170280,0,0,House / apartment,0,Cash loans
170281,0,0,Municipal apartment,0,Cash loans
170287,0,0,House / apartment,0,Cash loans
170288,0,0,House / apartment,0,Cash loans
170291,0,0,House / apartment,0,Revolving loans
170294,0,0,House / apartment,0,Cash loans
170297,0,0,House / apartment,0,Cash loans
170299,0,0,House / apartment,0,Cash loans
170314,0,0,House / apartment,0,Cash loans
170315,0,0,House / apartment,0,Cash loans
170316,0,0,House / apartment,0,Cash loans
170319,0,0,House / apartment,0,Cash loans
170324,0,0,House / apartment,0,Cash loans
170332,0,0,House / apartment,0,Cash loans
170333,0,0,House / apartment,0,Cash loans
170336,0,0,House / apartment,0,Revolving loans
170338,0,0,House / apartment,0,Cash loans
170339,0,0,House / apartment,0,Cash loans
170348,0,0,House / apartment,0,Cash loans
170350,0,0,House / apartment,0,Cash loans
170353,0,0,House / apartment,0,Revolving loans
170354,0,0,House / apartment,0,Cash loans
170355,0,0,House / apartment,0,Cash loans
170356,1,0,House / apartment,0,Cash loans
170358,0,0,Municipal apartment,0,Cash loans
170359,0,0,Municipal apartment,0,Cash loans
170360,0,0,Municipal apartment,0,Cash loans
170362,0,0,House / apartment,0,Cash loans
170368,1,0,House / apartment,0,Cash loans
170370,0,0,House / apartment,0,Cash loans
170372,0,0,House / apartment,0,Cash loans
170378,1,0,House / apartment,0,Cash loans
170381,0,0,House / apartment,0,Cash loans
170383,0,0,House / apartment,0,Revolving loans
170385,0,0,House / apartment,0,Cash loans
170386,0,0,House / apartment,0,Cash loans
170387,0,0,House / apartment,0,Revolving loans
170389,0,0,House / apartment,0,Cash loans
170390,0,0,House / apartment,0,Cash loans
170402,1,0,House / apartment,0,Cash loans
170404,0,0,House / apartment,0,Cash loans
170406,0,0,House / apartment,0,Cash loans
170408,0,0,House / apartment,0,Cash loans
170412,0,0,House / apartment,0,Cash loans
170423,0,0,House / apartment,0,Revolving loans
170429,0,0,House / apartment,0,Cash loans
170434,0,0,With parents,0,Cash loans
170441,0,0,House / apartment,0,Cash loans
170444,0,0,House / apartment,0,Cash loans
170445,0,0,House / apartment,0,Cash loans
170447,0,0,House / apartment,0,Cash loans
170458,0,0,House / apartment,0,Cash loans
170463,0,0,House / apartment,0,Cash loans
170469,0,0,House / apartment,0,Cash loans
170470,0,0,House / apartment,0,Cash loans
170472,0,0,House / apartment,0,Cash loans
170475,0,0,House / apartment,0,Cash loans
170480,0,0,House / apartment,0,Cash loans
170497,0,0,House / apartment,0,Cash loans
170498,0,0,House / apartment,0,Cash loans
170499,0,0,House / apartment,0,Cash loans
170502,0,0,House / apartment,0,Cash loans
170504,0,0,House / apartment,0,Cash loans
170506,1,0,House / apartment,0,Cash loans
170519,0,0,House / apartment,0,Cash loans
170541,0,0,House / apartment,0,Cash loans
170542,0,0,House / apartment,0,Cash loans
170545,0,0,House / apartment,0,Cash loans
170551,0,0,House / apartment,0,Revolving loans
170553,0,0,House / apartment,0,Cash loans
170560,0,0,House / apartment,0,Cash loans
170568,0,0,House / apartment,0,Cash loans
170571,0,0,House / apartment,0,Cash loans
170574,0,0,House / apartment,0,Revolving loans
170575,0,0,House / apartment,0,Cash loans
170579,0,0,House / apartment,0,Cash loans
170586,0,0,House / apartment,0,Revolving loans
170589,0,0,House / apartment,0,Cash loans
170593,0,0,House / apartment,0,Cash loans
170594,0,0,House / apartment,0,Cash loans
170602,0,0,House / apartment,0,Cash loans
170603,0,0,House / apartment,0,Cash loans
170604,0,0,House / apartment,0,Cash loans
170613,1,0,House / apartment,0,Cash loans
170615,0,0,House / apartment,0,Cash loans
170618,0,0,House / apartment,0,Cash loans
170619,0,0,House / apartment,0,Cash loans
170621,0,0,Office apartment,0,Cash loans
170626,0,0,House / apartment,0,Cash loans
170628,0,0,House / apartment,0,Cash loans
170631,0,0,House / apartment,0,Cash loans
170632,0,0,House / apartment,0,Cash loans
170635,0,0,House / apartment,0,Cash loans
170642,0,0,House / apartment,0,Cash loans
170643,0,0,House / apartment,0,Cash loans
170660,0,0,House / apartment,0,Cash loans
170664,0,0,Municipal apartment,0,Cash loans
170665,0,0,House / apartment,0,Cash loans
170667,0,0,House / apartment,0,Cash loans
170668,0,0,House / apartment,0,Cash loans
170674,0,0,House / apartment,0,Revolving loans
170675,0,0,House / apartment,0,Cash loans
170679,0,0,House / apartment,0,Cash loans
170688,0,1,House / apartment,0,Cash loans
170690,0,0,House / apartment,0,Cash loans
170691,0,0,With parents,0,Cash loans
170697,0,0,House / apartment,0,Cash loans
170699,0,0,House / apartment,0,Cash loans
170700,0,0,Municipal apartment,0,Cash loans
170703,0,0,House / apartment,0,Cash loans
170708,0,0,House / apartment,0,Cash loans
170712,0,0,House / apartment,0,Cash loans
170713,1,1,House / apartment,0,Cash loans
170721,0,0,With parents,0,Cash loans
170728,1,0,House / apartment,0,Cash loans
170729,0,0,House / apartment,0,Revolving loans
170739,0,0,House / apartment,0,Cash loans
170741,0,0,House / apartment,0,Cash loans
170744,0,0,House / apartment,0,Cash loans
170746,0,0,House / apartment,0,Cash loans
170749,0,0,House / apartment,0,Cash loans
170756,0,0,House / apartment,0,Cash loans
170757,0,0,House / apartment,0,Cash loans
170764,0,0,With parents,0,Revolving loans
170785,0,0,House / apartment,0,Cash loans
170787,0,0,House / apartment,0,Cash loans
170795,0,0,House / apartment,0,Cash loans
170799,1,1,House / apartment,0,Cash loans
170802,0,0,With parents,0,Cash loans
170804,0,0,House / apartment,0,Cash loans
170805,0,0,House / apartment,0,Cash loans
170823,0,0,House / apartment,0,Revolving loans
170825,0,0,House / apartment,0,Cash loans
170826,0,0,House / apartment,0,Cash loans
170831,0,0,House / apartment,0,Cash loans
170839,0,0,House / apartment,0,Cash loans
170840,0,0,House / apartment,0,Cash loans
170846,0,0,House / apartment,0,Cash loans
170858,0,0,House / apartment,0,Cash loans
170860,0,0,House / apartment,0,Cash loans
170872,0,0,House / apartment,0,Cash loans
170873,0,0,House / apartment,0,Cash loans
170877,0,0,House / apartment,0,Cash loans
170880,1,0,House / apartment,0,Cash loans
170884,0,0,House / apartment,0,Cash loans
170890,0,0,House / apartment,0,Cash loans
170891,0,0,House / apartment,0,Cash loans
170892,0,0,House / apartment,0,Revolving loans
170895,0,0,House / apartment,0,Cash loans
170896,0,0,House / apartment,0,Cash loans
170900,0,0,With parents,0,Cash loans
170902,0,0,With parents,0,Cash loans
170903,0,0,House / apartment,0,Cash loans
170904,0,0,House / apartment,0,Cash loans
170906,0,0,House / apartment,0,Cash loans
170914,0,0,House / apartment,0,Cash loans
170917,0,0,House / apartment,0,Cash loans
170921,0,0,House / apartment,0,Cash loans
170923,0,0,House / apartment,0,Cash loans
170926,0,0,House / apartment,0,Cash loans
170931,1,0,House / apartment,0,Cash loans
170933,0,0,Municipal apartment,0,Cash loans
170952,0,0,House / apartment,0,Revolving loans
170957,0,0,Rented apartment,0,Cash loans
170961,0,0,With parents,0,Cash loans
170969,0,1,House / apartment,0,Cash loans
170971,0,0,House / apartment,0,Cash loans
170979,0,0,House / apartment,0,Cash loans
170986,0,0,House / apartment,0,Cash loans
170987,0,0,House / apartment,0,Cash loans
170989,0,0,House / apartment,0,Cash loans
170991,0,0,House / apartment,0,Cash loans
170992,0,0,House / apartment,0,Cash loans
170996,0,0,House / apartment,0,Cash loans
170997,0,0,House / apartment,0,Cash loans
171005,0,0,House / apartment,0,Cash loans
171009,0,0,Municipal apartment,0,Cash loans
171011,0,0,Office apartment,0,Cash loans
171014,0,0,House / apartment,0,Cash loans
171016,0,0,House / apartment,0,Cash loans
171022,0,0,House / apartment,0,Cash loans
171029,0,0,House / apartment,0,Cash loans
171031,0,0,House / apartment,0,Cash loans
171033,0,0,House / apartment,0,Cash loans
171034,0,0,House / apartment,0,Cash loans
171037,0,0,House / apartment,0,Cash loans
171041,0,0,House / apartment,0,Cash loans
171044,0,0,House / apartment,0,Cash loans
171052,0,0,House / apartment,0,Cash loans
171053,0,0,House / apartment,0,Cash loans
171054,0,0,House / apartment,0,Cash loans
171067,0,0,House / apartment,0,Cash loans
171068,0,0,House / apartment,0,Cash loans
171071,0,0,House / apartment,0,Cash loans
171074,0,0,House / apartment,0,Cash loans
171078,0,0,House / apartment,0,Cash loans
171080,0,0,House / apartment,0,Cash loans
171082,0,0,House / apartment,0,Cash loans
171086,0,0,House / apartment,0,Cash loans
171087,0,0,House / apartment,0,Cash loans
171088,0,0,House / apartment,0,Cash loans
171090,0,0,Municipal apartment,0,Cash loans
171091,0,0,House / apartment,0,Cash loans
171092,0,0,House / apartment,0,Revolving loans
171094,0,0,Municipal apartment,0,Cash loans
171099,0,0,House / apartment,0,Cash loans
171100,0,0,House / apartment,0,Cash loans
171101,0,0,House / apartment,0,Cash loans
171104,0,0,House / apartment,0,Cash loans
171105,0,0,With parents,0,Cash loans
171117,0,0,House / apartment,0,Cash loans
171122,0,0,House / apartment,0,Cash loans
171125,0,0,House / apartment,0,Cash loans
171126,0,0,House / apartment,0,Cash loans
171127,0,0,Municipal apartment,0,Cash loans
171129,0,0,House / apartment,0,Cash loans
171131,0,0,House / apartment,0,Cash loans
171132,0,0,House / apartment,0,Cash loans
171133,0,0,House / apartment,0,Cash loans
171134,0,0,With parents,0,Revolving loans
171135,0,0,House / apartment,0,Revolving loans
171136,0,0,House / apartment,0,Cash loans
171154,0,0,House / apartment,0,Cash loans
171159,1,0,Office apartment,0,Cash loans
171167,0,0,House / apartment,0,Cash loans
171168,0,0,House / apartment,0,Cash loans
171171,0,0,House / apartment,0,Cash loans
171174,0,0,House / apartment,0,Cash loans
171177,1,0,House / apartment,0,Revolving loans
171180,0,0,House / apartment,0,Cash loans
171187,0,0,House / apartment,0,Cash loans
171189,0,0,Rented apartment,0,Cash loans
171192,0,0,House / apartment,0,Cash loans
171196,0,0,House / apartment,0,Cash loans
171199,0,0,House / apartment,0,Cash loans
171200,0,0,House / apartment,0,Cash loans
171209,0,0,House / apartment,0,Cash loans
171210,0,0,Municipal apartment,0,Cash loans
171213,0,0,House / apartment,0,Cash loans
171214,0,0,House / apartment,0,Cash loans
171215,0,0,House / apartment,0,Cash loans
171216,0,0,With parents,0,Cash loans
171222,0,0,House / apartment,0,Cash loans
171224,0,0,Office apartment,0,Cash loans
171227,0,0,House / apartment,0,Cash loans
171229,0,0,House / apartment,0,Cash loans
171233,0,0,House / apartment,0,Cash loans
171234,0,0,House / apartment,0,Cash loans
171235,0,0,House / apartment,0,Cash loans
171236,0,0,House / apartment,0,Cash loans
171239,0,0,House / apartment,0,Cash loans
171248,1,0,House / apartment,0,Cash loans
171264,0,0,House / apartment,0,Cash loans
171265,1,0,House / apartment,0,Cash loans
171273,0,0,House / apartment,0,Cash loans
171276,0,0,House / apartment,0,Cash loans
171278,0,0,House / apartment,0,Cash loans
171280,0,0,With parents,0,Cash loans
171282,0,0,House / apartment,0,Revolving loans
171286,0,0,House / apartment,0,Cash loans
171287,0,0,House / apartment,0,Cash loans
171292,0,0,House / apartment,0,Cash loans
171298,0,0,Office apartment,0,Revolving loans
171300,0,0,House / apartment,0,Cash loans
171301,0,0,House / apartment,0,Cash loans
